cause,sex,age,year,deaths
046-049  V.Mental and behaviour disorders,Females,25,2015,1
046-049  V.Mental and behaviour disorders,Females,25,2014,3.0259740259740258
046-049  V.Mental and behaviour disorders,Females,25,2013,1.0039525691699605
046-049  V.Mental and behaviour disorders,Females,25,2012,4
046-049  V.Mental and behaviour disorders,Females,25,2011,1.0098039215686274
046-049  V.Mental and behaviour disorders,Females,25,2010,3.0482315112540195
046-049  V.Mental and behaviour disorders,Females,25,2009,1.0130548302872062
046-049  V.Mental and behaviour disorders,Females,25,2008,3.0646900269541777
046-049  V.Mental and behaviour disorders,Females,25,2007,0
046-049  V.Mental and behaviour disorders,Females,25,2006,3.027906976744186
046-049  V.Mental and behaviour disorders,Females,25,2005,5.046296296296297
046-049  V.Mental and behaviour disorders,Females,25,2004,4.048
046-049  V.Mental and behaviour disorders,Females,25,2003,3.0342205323193916
046-049  V.Mental and behaviour disorders,Females,25,2002,4.0456273764258555
046-049  V.Mental and behaviour disorders,Females,25,2001,4.035398230088496
046-049  V.Mental and behaviour disorders,Females,25,2000,3.022684310018904
046-049  V.Mental and behaviour disorders,Females,25,1999,2.0228571428571427
046-049  V.Mental and behaviour disorders,Females,25,1998,3.0246305418719213
046-049  V.Mental and behaviour disorders,Females,25,1997,4.025356576862124
046-049  V.Mental and behaviour disorders,Females,25,1996,7.0495283018867925
046-049  V.Mental and behaviour disorders,Females,25,1995,5.0242130750605325
046-049  V.Mental and behaviour disorders,Females,25,1994,8.045095828635851
046-049  V.Mental and behaviour disorders,Females,25,1993,8.079911209766925
046-049  V.Mental and behaviour disorders,Females,25,1992,11.060840707964601
046-049  V.Mental and behaviour disorders,Females,25,1991,16.09259259259259
046-049  V.Mental and behaviour disorders,Females,25,1990,6.035756853396901
046-049  V.Mental and behaviour disorders,Females,25,1989,8.048543689320388
046-049  V.Mental and behaviour disorders,Females,25,1988,9.07934508816121
046-049  V.Mental and behaviour disorders,Females,25,1987,5.08955223880597
046-049  V.Mental and behaviour disorders,Females,25,1986,4.024767801857585
046-049  V.Mental and behaviour disorders,Females,25,1985,3.0654545454545454
046-049  V.Mental and behaviour disorders,Females,25,1984,5.055452865064695
046-049  V.Mental and behaviour disorders,Females,25,1983,2.049122807017544
046-049  V.Mental and behaviour disorders,Females,25,1982,1.026615969581749
046-049  V.Mental and behaviour disorders,Females,25,1981,4.058076225045372
046-049  V.Mental and behaviour disorders,Females,25,1980,4.108108108108108
046-049  V.Mental and behaviour disorders,Females,30,2021,4.055555555555555
046-049  V.Mental and behaviour disorders,Females,30,2020,1.010752688172043
046-049  V.Mental and behaviour disorders,Females,30,2019,2.0058309037900877
046-049  V.Mental and behaviour disorders,Females,30,2018,2.016260162601626
046-049  V.Mental and behaviour disorders,Females,30,2017,0
046-049  V.Mental and behaviour disorders,Females,30,2016,0
046-049  V.Mental and behaviour disorders,Females,30,2015,4.044444444444444
046-049  V.Mental and behaviour disorders,Females,30,2014,3.028103044496487
046-049  V.Mental and behaviour disorders,Females,30,2013,3.035885167464115
046-049  V.Mental and behaviour disorders,Females,30,2012,4.038986354775829
046-049  V.Mental and behaviour disorders,Females,30,2011,4.043956043956044
046-049  V.Mental and behaviour disorders,Females,30,2010,4.081330868761553
046-049  V.Mental and behaviour disorders,Females,30,2009,4.055363321799308
046-049  V.Mental and behaviour disorders,Females,30,2008,4.033557046979865
046-049  V.Mental and behaviour disorders,Females,30,2007,2.0219435736677114
046-049  V.Mental and behaviour disorders,Females,30,2006,4.0374414976599065
046-049  V.Mental and behaviour disorders,Females,30,2005,6.068965517241379
046-049  V.Mental and behaviour disorders,Females,30,2004,4.045584045584046
046-049  V.Mental and behaviour disorders,Females,30,2003,14.097357440890125
046-049  V.Mental and behaviour disorders,Females,30,2002,9.048517520215633
046-049  V.Mental and behaviour disorders,Females,30,2001,7.088050314465409
046-049  V.Mental and behaviour disorders,Females,30,2000,1.0103092783505154
046-049  V.Mental and behaviour disorders,Females,30,1999,10.06060606060606
046-049  V.Mental and behaviour disorders,Females,30,1998,8.049875311720697
046-049  V.Mental and behaviour disorders,Females,30,1997,6.024590163934426
046-049  V.Mental and behaviour disorders,Females,30,1996,7.017199017199017
046-049  V.Mental and behaviour disorders,Females,30,1995,10.052770448548813
046-049  V.Mental and behaviour disorders,Females,30,1994,6.016143497757848
046-049  V.Mental and behaviour disorders,Females,30,1993,7.035211267605634
046-049  V.Mental and behaviour disorders,Females,30,1992,11.143011917659805
046-049  V.Mental and behaviour disorders,Females,30,1991,9.04939626783754
046-049  V.Mental and behaviour disorders,Females,30,1990,9.102974828375286
046-049  V.Mental and behaviour disorders,Females,30,1989,5.031133250311332
046-049  V.Mental and behaviour disorders,Females,30,1988,7.0546875
046-049  V.Mental and behaviour disorders,Females,30,1987,5.020463847203274
046-049  V.Mental and behaviour disorders,Females,30,1986,6.086956521739131
046-049  V.Mental and behaviour disorders,Females,30,1985,5.051546391752577
046-049  V.Mental and behaviour disorders,Females,30,1984,2.0150375939849625
046-049  V.Mental and behaviour disorders,Females,30,1983,0
046-049  V.Mental and behaviour disorders,Females,30,1982,3.056603773584906
046-049  V.Mental and behaviour disorders,Females,30,1981,7.199430199430199
046-049  V.Mental and behaviour disorders,Females,30,1980,2.0528401585204756
046-049  V.Mental and behaviour disorders,Females,35,2021,4
046-049  V.Mental and behaviour disorders,Females,35,2020,7.061855670103093
046-049  V.Mental and behaviour disorders,Females,35,2019,1.0063593004769475
046-049  V.Mental and behaviour disorders,Females,35,2018,4.035139092240117
046-049  V.Mental and behaviour disorders,Females,35,2017,1.005464480874317
046-049  V.Mental and behaviour disorders,Females,35,2016,5.060483870967742
046-049  V.Mental and behaviour disorders,Females,35,2015,3.0285326086956523
046-049  V.Mental and behaviour disorders,Females,35,2014,2.020942408376963
046-049  V.Mental and behaviour disorders,Females,35,2013,2.024886877828054
046-049  V.Mental and behaviour disorders,Females,35,2012,6.0205714285714285
046-049  V.Mental and behaviour disorders,Females,35,2011,4.0220994475138125
046-049  V.Mental and behaviour disorders,Females,35,2010,6.040313549832027
046-049  V.Mental and behaviour disorders,Females,35,2009,8.051009564293304
046-049  V.Mental and behaviour disorders,Females,35,2008,4.043222003929273
046-049  V.Mental and behaviour disorders,Females,35,2007,9.034917555771097
046-049  V.Mental and behaviour disorders,Females,35,2006,6.016333938294011
046-049  V.Mental and behaviour disorders,Females,35,2005,16.087272727272726
046-049  V.Mental and behaviour disorders,Females,35,2004,12.091081593927894
046-049  V.Mental and behaviour disorders,Females,35,2003,9.077186963979416
046-049  V.Mental and behaviour disorders,Females,35,2002,8.04225352112676
046-049  V.Mental and behaviour disorders,Females,35,2001,7.030594405594406
046-049  V.Mental and behaviour disorders,Females,35,2000,8.014349775784753
046-049  V.Mental and behaviour disorders,Females,35,1999,5.027855153203342
046-049  V.Mental and behaviour disorders,Females,35,1998,3.008411214953271
046-049  V.Mental and behaviour disorders,Females,35,1997,4.006956521739131
046-049  V.Mental and behaviour disorders,Females,35,1996,7.0113913751017085
046-049  V.Mental and behaviour disorders,Females,35,1995,14.032608695652174
046-049  V.Mental and behaviour disorders,Females,35,1994,5.018165304268846
046-049  V.Mental and behaviour disorders,Females,35,1993,9.043394406943104
046-049  V.Mental and behaviour disorders,Females,35,1992,4.020242914979757
046-049  V.Mental and behaviour disorders,Females,35,1991,9.026392961876834
046-049  V.Mental and behaviour disorders,Females,35,1990,2.013888888888889
046-049  V.Mental and behaviour disorders,Females,35,1989,6.032292787944026
046-049  V.Mental and behaviour disorders,Females,35,1988,6.018311291963378
046-049  V.Mental and behaviour disorders,Females,35,1987,4.020491803278689
046-049  V.Mental and behaviour disorders,Females,35,1986,5.051020408163265
046-049  V.Mental and behaviour disorders,Females,35,1985,2.0064377682403434
046-049  V.Mental and behaviour disorders,Females,35,1984,4.0573183213920165
046-049  V.Mental and behaviour disorders,Females,35,1983,7.07
046-049  V.Mental and behaviour disorders,Females,35,1982,5.066872427983539
046-049  V.Mental and behaviour disorders,Females,35,1981,2.034669555796316
046-049  V.Mental and behaviour disorders,Females,35,1980,5.09375
046-049  V.Mental and behaviour disorders,Females,40,2021,7.023275145469659
046-049  V.Mental and behaviour disorders,Females,40,2020,6.023474178403756
046-049  V.Mental and behaviour disorders,Females,40,2019,4.02054794520548
046-049  V.Mental and behaviour disorders,Females,40,2018,5.008071025020177
046-049  V.Mental and behaviour disorders,Females,40,2017,7.022204599524187
046-049  V.Mental and behaviour disorders,Females,40,2016,8.037914691943127
046-049  V.Mental and behaviour disorders,Females,40,2015,7.026138909634056
046-049  V.Mental and behaviour disorders,Females,40,2014,5.010940919037199
046-049  V.Mental and behaviour disorders,Females,40,2013,6.013432835820896
046-049  V.Mental and behaviour disorders,Females,40,2012,11.071428571428571
046-049  V.Mental and behaviour disorders,Females,40,2011,7.032110091743119
046-049  V.Mental and behaviour disorders,Females,40,2010,12.015594541910332
046-049  V.Mental and behaviour disorders,Females,40,2009,9.022684310018903
046-049  V.Mental and behaviour disorders,Females,40,2008,5.008982035928144
046-049  V.Mental and behaviour disorders,Females,40,2007,6.018564356435643
046-049  V.Mental and behaviour disorders,Females,40,2006,9.048561151079136
046-049  V.Mental and behaviour disorders,Females,40,2005,11.00689223057644
046-049  V.Mental and behaviour disorders,Females,40,2004,11.068407960199005
046-049  V.Mental and behaviour disorders,Females,40,2003,16.038531005418424
046-049  V.Mental and behaviour disorders,Females,40,2002,14.045572916666666
046-049  V.Mental and behaviour disorders,Females,40,2001,8.020901371652515
046-049  V.Mental and behaviour disorders,Females,40,2000,7.017665615141956
046-049  V.Mental and behaviour disorders,Females,40,1999,11.01460823373174
046-049  V.Mental and behaviour disorders,Females,40,1998,7.009728978457262
046-049  V.Mental and behaviour disorders,Females,40,1997,9.012811387900356
046-049  V.Mental and behaviour disorders,Females,40,1996,8.005218525766471
046-049  V.Mental and behaviour disorders,Females,40,1995,10.020761245674741
046-049  V.Mental and behaviour disorders,Females,40,1994,8.011602610587381
046-049  V.Mental and behaviour disorders,Females,40,1993,5.007067137809187
046-049  V.Mental and behaviour disorders,Females,40,1992,0
046-049  V.Mental and behaviour disorders,Females,40,1991,10.034364261168385
046-049  V.Mental and behaviour disorders,Females,40,1990,4.014705882352941
046-049  V.Mental and behaviour disorders,Females,40,1989,5.010231923601637
046-049  V.Mental and behaviour disorders,Females,40,1988,5.013812154696133
046-049  V.Mental and behaviour disorders,Females,40,1987,6.020964360587002
046-049  V.Mental and behaviour disorders,Females,40,1986,2.013595166163142
046-049  V.Mental and behaviour disorders,Females,40,1985,8.006139677666923
046-049  V.Mental and behaviour disorders,Females,40,1984,8.032706459525757
046-049  V.Mental and behaviour disorders,Females,40,1983,3.009966777408638
046-049  V.Mental and behaviour disorders,Females,40,1982,4.0238297872340425
046-049  V.Mental and behaviour disorders,Females,40,1981,3.00924499229584
046-049  V.Mental and behaviour disorders,Females,40,1980,5.042223786066151
046-049  V.Mental and behaviour disorders,Females,45,2021,14.020105313547152
046-049  V.Mental and behaviour disorders,Females,45,2020,9.01690934711132
046-049  V.Mental and behaviour disorders,Females,45,2019,3.0044466403162056
046-049  V.Mental and behaviour disorders,Females,45,2018,9.030523255813954
046-049  V.Mental and behaviour disorders,Females,45,2017,11.020474639367148
046-049  V.Mental and behaviour disorders,Females,45,2016,10.018832391713747
046-049  V.Mental and behaviour disorders,Females,45,2015,12.010796221322536
046-049  V.Mental and behaviour disorders,Females,45,2014,10.013262599469495
046-049  V.Mental and behaviour disorders,Females,45,2013,9.007731958762887
046-049  V.Mental and behaviour disorders,Females,45,2012,9.003834682573498
046-049  V.Mental and behaviour disorders,Females,45,2011,13.022080679405521
046-049  V.Mental and behaviour disorders,Females,45,2010,15.006440532417347
046-049  V.Mental and behaviour disorders,Females,45,2009,13.005314799672936
046-049  V.Mental and behaviour disorders,Females,45,2008,12.004938271604939
046-049  V.Mental and behaviour disorders,Females,45,2007,13.016379672406552
046-049  V.Mental and behaviour disorders,Females,45,2006,15.019876325088338
046-049  V.Mental and behaviour disorders,Females,45,2005,6.013152126260412
046-049  V.Mental and behaviour disorders,Females,45,2004,12.03812982296868
046-049  V.Mental and behaviour disorders,Females,45,2003,7.003046127067015
046-049  V.Mental and behaviour disorders,Females,45,2002,8.003805899143673
046-049  V.Mental and behaviour disorders,Females,45,2001,8.007866273352999
046-049  V.Mental and behaviour disorders,Females,45,2000,7.014613778705637
046-049  V.Mental and behaviour disorders,Females,45,1999,14.057113717491076
046-049  V.Mental and behaviour disorders,Females,45,1998,11.017368421052632
046-049  V.Mental and behaviour disorders,Females,45,1997,12.006263048016702
046-049  V.Mental and behaviour disorders,Females,45,1996,9.00965147453083
046-049  V.Mental and behaviour disorders,Females,45,1995,4.004127966976264
046-049  V.Mental and behaviour disorders,Females,45,1994,7.006776379477251
046-049  V.Mental and behaviour disorders,Females,45,1993,8.025
046-049  V.Mental and behaviour disorders,Females,45,1992,13
046-049  V.Mental and behaviour disorders,Females,45,1991,7.003578732106339
046-049  V.Mental and behaviour disorders,Females,45,1990,7.011583011583012
046-049  V.Mental and behaviour disorders,Females,45,1989,7.011320754716981
046-049  V.Mental and behaviour disorders,Females,45,1988,8.008800880088009
