cause,sex,age,year,deaths,pop,mxc
009-041  II.Tumours,Males,50,1985,2763.0625801487563,1141764.019932,0.0024199944401062106
009-041  II.Tumours,Males,50,1984,2635,1148200.805541,0.002294894749493284
009-041  II.Tumours,Males,50,1983,2531.3284229909245,1142725.7957219998,0.0022151669564714556
009-041  II.Tumours,Males,50,1982,2574.672516900676,1126877.79419,0.0022847841444522837
009-041  II.Tumours,Males,50,1981,2456.6283740565436,1110244.721821,0.0022126908831660405
009-041  II.Tumours,Males,55,2021,4258.071408223341,1704319.311472,0.002498400023728943
009-041  II.Tumours,Males,55,2020,4271.670179436058,1672719.339989,0.002553727978935276
009-041  II.Tumours,Males,55,2019,4349.748679167098,1635093.0952750002,0.002660245273946026
009-041  II.Tumours,Males,55,2018,4662.765609213982,1594164.5518210002,0.0029248960553587434
009-041  II.Tumours,Males,55,2017,4641.823971967433,1564885.5081330002,0.0029662387106551965
009-041  II.Tumours,Males,55,2016,4626.800083082356,1532924.486347,0.0030182831080662973
009-041  II.Tumours,Males,55,2015,4706.379285567646,1490268.195665,0.003158075371438445
009-041  II.Tumours,Males,55,2014,4497.388410168031,1441647.317106,0.003119617646288279
009-041  II.Tumours,Males,55,2013,4531.476692382918,1395716.023116,0.003246703926394847
009-041  II.Tumours,Males,55,2012,4558.480940971466,1358435.271107,0.003355685057600663
009-041  II.Tumours,Males,55,2011,4576.500382722799,1322313.286005,0.0034609804130074323
009-041  II.Tumours,Males,55,2010,4553.987938596491,1286655.768241,0.0035393988438899198
009-041  II.Tumours,Males,55,2009,4561.492073904013,1263824.721027,0.003609275873474991
009-041  II.Tumours,Males,55,2008,4492.952652345462,1255989.904055,0.003577220356501142
009-041  II.Tumours,Males,55,2007,4585.4318157699245,1239207.98935,0.0037002923279853247
009-041  II.Tumours,Males,55,2006,4637.967324421812,1213292.717587,0.0038226285027456643
009-041  II.Tumours,Males,55,2005,4566.3558520697625,1200519.7637840002,0.003803649044207947
009-041  II.Tumours,Males,55,2004,4582.9317376838035,1185278.026677,0.003866545767774279
009-041  II.Tumours,Males,55,2003,4623.452697747512,1154488.177976,0.004004764003606476
009-041  II.Tumours,Males,55,2002,4390.446446226519,1113405.033747,0.003943260819875334
009-041  II.Tumours,Males,55,2001,4318.9161118508655,1068787.96875,0.0040409475388294746
009-041  II.Tumours,Males,55,2000,4099.278996865204,1043015.0625,0.003930220323990004
009-041  II.Tumours,Males,55,1999,4117.415081366033,1000863.125,0.004113864302240162
009-041  II.Tumours,Males,55,1998,3736.253361553785,938129.125,0.003982664285744017
009-041  II.Tumours,Males,55,1997,3606.910491099609,912622,0.003952250209944105
009-041  II.Tumours,Males,55,1996,3835.335423197492,931117.5,0.004119067059954831
009-041  II.Tumours,Males,55,1995,4011.8960125097738,943415.703125,0.004252521978615199
009-041  II.Tumours,Males,55,1994,4076.341637401229,970279.96875,0.0042012014765725105
009-041  II.Tumours,Males,55,1993,4299.081463264679,1029913.78125,0.004174214911511243
009-041  II.Tumours,Males,55,1992,4589.439980824544,1071657.3125,0.00428256302391866
009-041  II.Tumours,Males,55,1991,4476.824385302514,1086912.765625,0.004118844241127517
009-041  II.Tumours,Males,55,1990,4432.81515541659,1093626.267057,0.004053318111447254
009-041  II.Tumours,Males,55,1989,4616.6486558899705,1100367.201391,0.004195552766434656
009-041  II.Tumours,Males,55,1988,4482.802938015048,1096225.081122,0.004089308861120787
009-041  II.Tumours,Males,55,1987,4266.394160583942,1081365.29754,0.003945377357947005
009-041  II.Tumours,Males,55,1986,4113.117391304348,1066329.779496,0.003857265801249975
009-041  II.Tumours,Males,55,1985,3975.070870385341,1050611.859267,0.0037835770035555306
009-041  II.Tumours,Males,55,1984,4094.1123290153096,1033177.7877569998,0.003962640677654824
009-041  II.Tumours,Males,55,1983,3885.0729281767954,1018083.746018,0.0038160641925306864
009-041  II.Tumours,Males,55,1982,3714.041612118945,1005320.008796,0.003694387438450556
009-041  II.Tumours,Males,55,1981,3623.669685767098,991569.397461,0.00365447914694203
009-041  II.Tumours,Males,60,2021,6529.052765672142,1482719.901987,0.004403429640974353
009-041  II.Tumours,Males,60,2020,6419.183728448276,1440077.6042900002,0.004457526253672363
009-041  II.Tumours,Males,60,2019,6472.939821922014,1389112.392077,0.004659766811412342
009-041  II.Tumours,Males,60,2018,6587.069298581832,1338367.553883,0.004921719208950334
009-041  II.Tumours,Males,60,2017,6177.9882828282825,1298660.082068,0.0047572019561811655
009-041  II.Tumours,Males,60,2016,6428.653596863247,1264839.054184,0.005082586259174799
009-041  II.Tumours,Males,60,2015,6169.030944625407,1233830.255124,0.004999902473623018
009-041  II.Tumours,Males,60,2014,6234.101543056247,1215382.005312,0.005129335069804571
009-041  II.Tumours,Males,60,2013,6421.695365853659,1212960.934306,0.0052942309881792325
009-041  II.Tumours,Males,60,2012,6512.14456296768,1206215.310005,0.00539882433007809
009-041  II.Tumours,Males,60,2011,6419.23024611399,1189506.795735,0.005396547770160092
009-041  II.Tumours,Males,60,2010,6450.688757779035,1182163.71157,0.005456679726035616
009-041  II.Tumours,Males,60,2009,6387.556754184184,1173432.403223,0.005443480797564347
009-041  II.Tumours,Males,60,2008,6444.010032920521,1147514.461169,0.0056156242478686115
009-041  II.Tumours,Males,60,2007,6225.404423380726,1108664.490768,0.005615228480050111
009-041  II.Tumours,Males,60,2006,5940.375463153561,1063493.037687,0.005585721065060599
009-041  II.Tumours,Males,60,2005,5795.380075031263,1031352.246348,0.005619205364173686
009-041  II.Tumours,Males,60,2004,5698.9493163807365,982918.173146,0.00579798957032228
009-041  II.Tumours,Males,60,2003,5451.872682541078,915656.584558,0.005954058294871293
009-041  II.Tumours,Males,60,2002,5348.2560364872115,884837.4167510001,0.006044337564436711
009-041  II.Tumours,Males,60,2001,5502.888107087695,896683.78125,0.006136932798557513
009-041  II.Tumours,Males,60,2000,5562.293729372937,906799.4375,0.006133984538750817
009-041  II.Tumours,Males,60,1999,5851.911481020536,932289.171875,0.0062769274357775675
009-041  II.Tumours,Males,60,1998,6258.291742984834,989192.3125,0.00632666839794596
009-041  II.Tumours,Males,60,1997,6362.181090545273,1027852.484375,0.006189780330602485
009-041  II.Tumours,Males,60,1996,6380.077914914155,1040931.75,0.006129199070846052
009-041  II.Tumours,Males,60,1995,6814.271726805843,1043364.609375,0.006531055074685495
009-041  II.Tumours,Males,60,1994,6658.232807782623,1044264.1875,0.006376004163967964
009-041  II.Tumours,Males,60,1993,6717.316432538386,1036039.828125,0.006483646912199528
009-041  II.Tumours,Males,60,1992,6716.75599072404,1019182.0625,0.006590339683027967
009-041  II.Tumours,Males,60,1991,6521.108480496798,1003820.25,0.0064962910247096505
009-041  II.Tumours,Males,60,1990,6196.451612903225,989080.865792,0.0062648584430368675
009-041  II.Tumours,Males,60,1989,6219.511052457935,972634.446932,0.006394500083845746
009-041  II.Tumours,Males,60,1988,6003.365236812718,958560.933393,0.006262893706258943
009-041  II.Tumours,Males,60,1987,5938.7338640700045,946293.503721,0.006275784247400844
009-041  II.Tumours,Males,60,1986,5738.977227016155,932877.278086,0.006151910183503355
009-041  II.Tumours,Males,60,1985,5554.45566550888,911455.987605,0.006094047042363639
009-041  II.Tumours,Males,60,1984,5322.086953561215,876468.644874,0.006072193209291943
009-041  II.Tumours,Males,60,1983,4974.413989195337,830806.179067,0.0059874542517024025
009-041  II.Tumours,Males,60,1982,4482.032171375921,783539.7731349999,0.005720235685602765
009-041  II.Tumours,Males,60,1981,4214.323490143721,736753.5089789999,0.0057201267978811135
009-041  II.Tumours,Males,65,2021,8169.154131498307,1201789.7939910002,0.006797490020587979
009-041  II.Tumours,Males,65,2020,7945.762421778895,1173046.112315,0.0067736147269590085
009-041  II.Tumours,Males,65,2019,7989.251615285213,1153870.006884,0.006923874931856498
009-041  II.Tumours,Males,65,2018,8060.582683775033,1146696.318038,0.0070293961504705165
009-041  II.Tumours,Males,65,2017,8373.980810488678,1137531.888768,0.007361534997984178
009-041  II.Tumours,Males,65,2016,8340.065886327984,1122381.716642,0.00743068580204623
009-041  II.Tumours,Males,65,2015,8291.274827339843,1118126.6929580001,0.007415326795754518
009-041  II.Tumours,Males,65,2014,8421.177388980013,1113336.575123,0.007563909762013929
009-041  II.Tumours,Males,65,2013,8264.63066437431,1091971.692276,0.007568539297157341
009-041  II.Tumours,Males,65,2012,8247.611312634492,1059793.321037,0.00778228277997097
009-041  II.Tumours,Males,65,2011,7868.556608606557,1021334.583526,0.007704190904259386
009-041  II.Tumours,Males,65,2010,7591.930465297634,993266.409653,0.007643397976127969
009-041  II.Tumours,Males,65,2009,7535.756326872303,949826.401163,0.007933824873308706
009-041  II.Tumours,Males,65,2008,6769.658770057159,887588.122183,0.007627027222274403
009-041  II.Tumours,Males,65,2007,6943.816232978294,858501.75201,0.008088295937335968
009-041  II.Tumours,Males,65,2006,7081.793974477043,867219.852192,0.008166088399126215
009-041  II.Tumours,Males,65,2005,7418.896292217328,869524.534421,0.0085321299152961
009-041  II.Tumours,Males,65,2004,7752.406610483534,887565.207769,0.008734464287948064
009-041  II.Tumours,Males,65,2003,8240.886671065655,935178.48761,0.008812100342605801
009-041  II.Tumours,Males,65,2002,8396.181779906321,965588.916952,0.00869539990828592
009-041  II.Tumours,Males,65,2001,8699.255047211644,972973.734375,0.008940894024030055
009-041  II.Tumours,Males,65,2000,8770.890645322661,972415.3125,0.009019696144822545
009-041  II.Tumours,Males,65,1999,8931.917696642515,970644.96875,0.009202043985397739
009-041  II.Tumours,Males,65,1998,8765.25,960938.53125,0.009121551186627995
009-041  II.Tumours,Males,65,1997,8635.97468104045,942162.171875,0.009166123347803245
009-041  II.Tumours,Males,65,1996,8590.935494897212,924679,0.009290721963943392
009-041  II.Tumours,Males,65,1995,8489.169123427673,907590.21875,0.009353526457259072
009-041  II.Tumours,Males,65,1994,8513.106787464725,889446.28125,0.009571243330739065
009-041  II.Tumours,Males,65,1993,8424.901761024596,874794.75,0.009630718246794
009-041  II.Tumours,Males,65,1992,8226.497811816193,862850.5,0.009534094042729526
009-041  II.Tumours,Males,65,1991,8193.166441136671,850306.296875,0.009635547180172316
009-041  II.Tumours,Males,65,1990,7906.11601774273,829690.645605,0.00952899259455636
009-041  II.Tumours,Males,65,1989,7535.1991585563665,796707.911224,0.009457919335807615
009-041  II.Tumours,Males,65,1988,7082.785359071708,754509.5622919999,0.009387270503976232
009-041  II.Tumours,Males,65,1987,6596.618447923757,710311.788635,0.009286933644449885
009-041  II.Tumours,Males,65,1986,6042.1967415598165,666513.866404,0.00906537289938002
009-041  II.Tumours,Males,65,1985,5761.4249879692015,633905.0101399999,0.009088782855173795
009-041  II.Tumours,Males,65,1984,5498.714241619853,621309.2107620001,0.008850205576183228
009-041  II.Tumours,Males,65,1983,5243.597586248933,620595.6591119999,0.008449297878995657
009-041  II.Tumours,Males,65,1982,5307.631009467601,624086.733631,0.008504636813199448
009-041  II.Tumours,Males,65,1981,5275.307472604337,629383.6995549999,0.008381703365267
009-041  II.Tumours,Males,70,2021,9805.565107989096,1029604.698635,0.009523621173241379
009-041  II.Tumours,Males,70,2020,9739.259526706172,1025493.482404,0.009497144246958095
009-041  II.Tumours,Males,70,2019,9953.29454808257,1019678.325906,0.009761210271130274
009-041  II.Tumours,Males,70,2018,10018.568500539372,996405.906303,0.010054706056201151
009-041  II.Tumours,Males,70,2017,9846.304828603024,966340.162599,0.010189274139368378
009-041  II.Tumours,Males,70,2016,9575.612416107382,932606.452853,0.010267581129011034
009-041  II.Tumours,Males,70,2015,9183.579213645562,908102.783832,0.010112929259937755
009-041  II.Tumours,Males,70,2014,8965.91798363738,869481.97868,0.01031179277257586
009-041  II.Tumours,Males,70,2013,8626.444773387879,812733.180111,0.010614116643065701
009-041  II.Tumours,Males,70,2012,8574.493931592497,786676.4181680001,0.01089964530977126
009-041  II.Tumours,Males,70,2011,8802.053326561707,795234.20766,0.011068504400058453
009-041  II.Tumours,Males,70,2010,8874.27848978178,797146.019457,0.011132563260902641
009-041  II.Tumours,Males,70,2009,9049.908894117649,812731.0002049999,0.011135183586986269
009-041  II.Tumours,Males,70,2008,9747.583307843566,855508.803969,0.011393901807463781
009-041  II.Tumours,Males,70,2007,10228.396641246149,881557.217545,0.011602646359961348
009-041  II.Tumours,Males,70,2006,10343.223682594276,886139.0073530001,0.011672236067669206
009-041  II.Tumours,Males,70,2005,10250.539365407432,880261.7339989999,0.0116448767105206
009-041  II.Tumours,Males,70,2004,10525.87606138506,874100.9501349999,0.012041945566767086
009-041  II.Tumours,Males,70,2003,10500.91814734964,859938.541493,0.01221124259545136
009-041  II.Tumours,Males,70,2002,10336.39841638433,838096.208536,0.01233318837516294
009-041  II.Tumours,Males,70,2001,10614.23570807007,817635.25,0.012981626841638822
009-041  II.Tumours,Males,70,2000,10173.444220302212,798127.625,0.012746638384183497
009-041  II.Tumours,Males,70,1999,9915.307185209738,779075.9531250001,0.0127270096650241
009-041  II.Tumours,Males,70,1998,10067.287840819838,763627.5,0.013183506147722335
009-041  II.Tumours,Males,70,1997,9948.598700554176,750205.1250000001,0.013261171337044884
009-041  II.Tumours,Males,70,1996,9762.633690449054,736594.25,0.013253746808978015
009-041  II.Tumours,Males,70,1995,9608.815070351564,716598.265625,0.013408928727968639
009-041  II.Tumours,Males,70,1994,9251.832603015077,687156.3125,0.01346394180583923
009-041  II.Tumours,Males,70,1993,8822.016646652035,649590.1875,0.013580895796170004
009-041  II.Tumours,Males,70,1992,8128.023278413358,610872.25,0.01330560240445258
009-041  II.Tumours,Males,70,1991,7694.865988700565,572631.0625,0.013437737651021272
009-041  II.Tumours,Males,70,1990,7448.832803208408,543055.5600149999,0.013716520650304476
009-041  II.Tumours,Males,70,1989,6990.755005319664,530068.9276869999,0.013188388604147026
009-041  II.Tumours,Males,70,1988,6887.189474184202,527629.511862,0.013053078569997666
009-041  II.Tumours,Males,70,1987,6797.196273993225,528259.3103809999,0.012867158496630829
009-041  II.Tumours,Males,70,1986,6814.760559492041,530639.90668,0.012842533088265544
009-041  II.Tumours,Males,70,1985,6762.974828375286,532584.018209,0.012698418647856077
009-041  II.Tumours,Males,70,1984,6540.042395573009,530969.964407,0.012317160732202782
009-041  II.Tumours,Males,70,1983,6272.829300542113,527344.383723,0.011895128675224622
009-041  II.Tumours,Males,70,1982,6114.749314020962,522961.452662,0.011692543079218194
009-041  II.Tumours,Males,70,1981,6027.05174971638,513989.016827,0.01172603217656883
009-041  II.Tumours,Males,75,2021,10502.753462789684,805706.4926240001,0.013035458394513665
009-041  II.Tumours,Males,75,2020,10295.673362608615,785077.6166269999,0.01311421080484099
009-041  II.Tumours,Males,75,2019,9941.388366558733,751811.966554,0.013223237736060533
009-041  II.Tumours,Males,75,2018,9501.50826099132,699616.367583,0.013581026261316128
009-041  II.Tumours,Males,75,2017,9302.796181714564,675481.5287799999,0.013772095587153244
009-041  II.Tumours,Males,75,2016,9845.500583703011,681406.951806,0.014448782122942115
009-041  II.Tumours,Males,75,2015,10023.557609410387,681154.261858,0.014715547080435057
009-041  II.Tumours,Males,75,2014,10252.356100451883,694105.248939,0.014770607362678064
009-041  II.Tumours,Males,75,2013,11165.326703653303,730832.309256,0.015277549394360795
009-041  II.Tumours,Males,75,2012,11417.654088864438,752152.797763,0.015179966255290177
009-041  II.Tumours,Males,75,2011,11445.02897466749,755768.135865,0.01514357172728419
009-041  II.Tumours,Males,75,2010,11590.652715910912,748687.9603329999,0.015481286370299911
009-041  II.Tumours,Males,75,2009,11669.335392980722,739736.9448669999,0.015774979841082285
009-041  II.Tumours,Males,75,2008,11574.922165612916,725147.529465,0.015962161760590527
009-041  II.Tumours,Males,75,2007,11433.002103786815,704047.892632,0.016238955081657704
009-041  II.Tumours,Males,75,2006,11133.803642321507,682699.4043129999,0.016308500596284317
009-041  II.Tumours,Males,75,2005,11147.98204345484,660945.4191350001,0.016866721094828906
009-041  II.Tumours,Males,75,2004,11043.391440339414,641737.399742,0.017208583206743486
009-041  II.Tumours,Males,75,2003,10855.13093612502,623760.5050849998,0.017402722435345266
009-041  II.Tumours,Males,75,2002,10810.637380930362,607212.818828,0.017803704147412936
009-041  II.Tumours,Males,75,2001,10805.011622751455,591726.703125,0.01826013861752144
009-041  II.Tumours,Males,75,2000,10134.117387158296,571359.6875,0.017736843548589166
009-041  II.Tumours,Males,75,1999,10049.773531714956,545971.03125,0.018407155245409288
009-041  II.Tumours,Males,75,1998,9440.120824496287,515666.375,0.018306644144668704
009-041  II.Tumours,Males,75,1997,8797.028397786058,483668.5625,0.018188133527462947
009-041  II.Tumours,Males,75,1996,8222.205203730977,452028.5,0.018189572568391103
009-041  II.Tumours,Males,75,1995,7956.869050447453,427132.4375,0.01862857594477931
009-041  II.Tumours,Males,75,1994,7737.868617326449,415128.6875,0.018639686560631752
009-041  II.Tumours,Males,75,1993,7511.6041358345665,411391.20312499994,0.01825902955331835
009-041  II.Tumours,Males,75,1992,7467.732778438367,410139.6875,0.018207778973934014
009-041  II.Tumours,Males,75,1991,7168.4238193659085,410421.6875,0.017465996650983286
009-041  II.Tumours,Males,75,1990,7349.697202476496,410054.178609,0.017923722244237078
009-041  II.Tumours,Males,75,1989,7136.395228215768,407603.2411069999,0.01750819058463373
009-041  II.Tumours,Males,75,1988,7035.525705001741,403545.176948,0.017434295109685638
009-041  II.Tumours,Males,75,1987,6804.907186681778,397531.518437,0.017117906055442007
